0,26.6,0.0816,0.1263,0.144,0.1518,0.152,0.1855,0.1123,0.0701,0.1195,0.1336,0.1624,0.1783,0.1802,0.1187,0.0905,0.0887,0.0854,0.0736,0.0808,0.0723,0.0946,0.0791,0.0734,0.0812,0.0705,0.0824,0.0864,0.0856,0.0827,0.0701,0.0819,0.0811,0.0758,0.0746,0.0743,0.0722,0.0726,0.0684,0.052,0.0524,0.0512,0.0511,0.0507,0.0574,0.0523,0.0519,0.052,0.0503,0.0508,0.0508
119.727,27,0.0808,0.1514,0.1804,0.2082,0.2144,0.2685,0.199,0.0687,0.1396,0.1737,0.2325,0.2562,0.2569,0.2128,0.107,0.097,0.0914,0.0763,0.0825,0.0774,0.1018,0.0842,0.0809,0.0805,0.0728,0.0865,0.092,0.0873,0.0888,0.0715,0.0909,0.0847,0.0766,0.0761,0.0756,0.0725,0.074,0.0698,0.0515,0.0592,0.0513,0.0518,0.0504,0.0508,0.0528,0.0513,0.0526,0.0503,0.0507,0.051
239.706,27.1,0.0807,0.1777,0.2223,0.2701,0.2815,0.3605,0.3152,0.0695,0.1645,0.2178,0.3028,0.3396,0.3406,0.3394,0.1172,0.115,0.1054,0.0845,0.0859,0.0845,0.1129,0.0848,0.0931,0.0844,0.0757,0.094,0.1,0.0928,0.1022,0.0758,0.0929,0.0919,0.0822,0.0794,0.084,0.0757,0.0768,0.0742,0.0514,0.0577,0.0516,0.052,0.0506,0.0511,0.053,0.0513,0.0529,0.0506,0.0509,0.0514
359.711,27.2,0.0811,0.2027,0.2667,0.3328,0.3515,0.4572,0.4539,0.0697,0.1893,0.2615,0.3745,0.4263,0.4262,0.491,0.1347,0.126,0.1205,0.0887,0.0906,0.0923,0.1272,0.096,0.1075,0.0895,0.0791,0.1035,0.1165,0.1003,0.1191,0.0798,0.0864,0.1007,0.0908,0.0852,0.0959,0.0799,0.0799,0.0794,0.0545,0.057,0.0522,0.0518,0.0508,0.0514,0.0575,0.0514,0.0534,0.0508,0.051,0.0515
479.695,27.2,0.0818,0.224,0.3094,0.396,0.4206,0.558,0.6062,0.0704,0.2115,0.3031,0.4457,0.5131,0.5088,0.6605,0.1371,0.1489,0.1398,0.0949,0.0957,0.1006,0.1437,0.0975,0.1242,0.0959,0.0831,0.114,0.1318,0.1095,0.1379,0.0844,0.1034,0.1105,0.1013,0.0914,0.1104,0.0847,0.0833,0.0852,0.0542,0.0619,0.0524,0.0528,0.0508,0.0519,0.0575,0.0515,0.0537,0.051,0.0511,0.0516
