0,27.7,0.1697,0.2174,0.3105,0.3906,0.4744,0.6343,0.1927,0.159,0.2353,0.3017,0.4025,0.4978,0.6209,0.1764,0.437,0.6197,0.9449,0.3007,0.4428,0.6899,0.3174,0.536,0.7699,0.2877,0.4171,0.6533,0.3469,0.5134,0.6996,0.2532,0.3598,0.5045,0.2646,0.4022,0.6188,0.248,0.3286,0.5039,0.1582,0.1642,0.1663,0.1337,0.1474,0.1416,0.1536,0.1637,0.1603,0.1558,0.1426,0.1617
119.925,27.5,0.1611,0.213,0.3174,0.3982,0.4873,0.6359,0.32,0.1517,0.2301,0.3059,0.4054,0.5044,0.6212,0.3014,0.7974,1.2084,1.5596,0.5055,0.8206,1.2856,0.6203,1.0995,1.4311,0.4874,0.7926,1.2568,0.6839,1.0966,1.4314,0.4466,0.7307,1.1008,0.589,0.9853,1.4357,0.4399,0.6928,1.1134,0.2185,0.2837,0.3448,0.1636,0.2039,0.2351,0.2101,0.2763,0.3396,0.1828,0.2001,0.2557
239.928,27.7,0.1627,0.2122,0.3183,0.3987,0.4883,0.6372,0.4753,0.1515,0.2287,0.3099,0.406,0.505,0.6221,0.4601,1.1456,1.5883,1.5811,0.7109,1.1763,1.6493,0.9231,1.5233,1.504,0.6957,1.1489,1.6486,1.022,1.5455,1.5736,0.6487,1.0951,1.5253,0.9279,1.4926,1.7032,0.6491,1.054,1.5814,0.3061,0.458,0.5934,0.2037,0.2885,0.3704,0.2898,0.4362,0.5907,0.2176,0.2762,0.382
359.907,27.6,0.1631,0.2131,0.3184,0.3999,0.4878,0.6392,0.6342,0.1518,0.2292,0.3094,0.4066,0.5053,0.625,0.6207,1.4507,1.6268,1.4624,0.9107,1.4792,1.6645,1.1998,1.6244,1.3914,0.8962,1.4574,1.6874,1.3305,1.672,1.4598,0.844,1.4195,1.5989,1.2409,1.7129,1.5838,0.8539,1.3789,1.7161,0.4046,0.6597,0.8735,0.2479,0.3842,0.5261,0.3794,0.6178,0.8743,0.2546,0.3603,0.5234
479.91,27.7,0.1634,0.2127,0.3173,0.3995,0.4882,0.6377,0.7913,0.1521,0.2289,0.3107,0.4064,0.5054,0.6226,0.7794,1.6709,1.5234,1.3658,1.1028,1.6792,1.5517,1.4204,1.5308,1.3014,1.0941,1.6691,1.5731,1.5779,1.5801,1.3598,1.0369,1.6624,1.4967,1.491,1.6443,1.4736,1.0521,1.6288,1.6219,0.5115,0.8755,1.1707,0.2961,0.4883,0.6948,0.4766,0.814,1.1713,0.2935,0.4501,0.6742
