0,27.6,0.065,0.2046,0.3479,0.4961,0.6524,0.8173,1.0446,0.0649,0.2048,0.3421,0.5035,0.6702,0.8287,1.1479,0.1422,0.1406,1.3569,0.0861,0.0834,0.692,0.1475,0.1351,1.2937,0.0865,0.0825,0.6205,0.1344,0.1351,1.2553,0.0836,0.0826,0.6094,0.1302,0.1276,1.2808,0.0815,0.0802,0.5724,0.0832,0.076,0.1268,0.0637,0.0601,0.0725,0.0612,0.0595,0.1059,0.0608,0.06,0.0695
119.929,27.4,0.0651,0.2051,0.3485,0.4976,0.6553,0.8172,1.0466,0.0638,0.2052,0.3416,0.5045,0.6701,0.8283,1.1475,0.146,0.1438,1.4049,0.0869,0.0842,0.7178,0.1515,0.1378,1.3365,0.0863,0.0834,0.6415,0.1378,0.1373,1.2965,0.084,0.0835,0.63,0.1332,0.1303,1.3215,0.0823,0.0805,0.5931,0.0837,0.0761,0.1276,0.0643,0.0603,0.073,0.061,0.0595,0.1039,0.0608,0.0601,0.0697
239.92,27.5,0.0652,0.2056,0.3484,0.4981,0.6538,0.8178,1.0461,0.0639,0.2057,0.3411,0.5058,0.6678,0.8293,1.1436,0.1487,0.1468,1.4521,0.0881,0.0848,0.7434,0.155,0.1409,1.3808,0.0878,0.0837,0.6648,0.1397,0.1401,1.3439,0.0846,0.0842,0.6528,0.1356,0.1333,1.369,0.0829,0.0811,0.6149,0.0836,0.0756,0.1284,0.0641,0.0603,0.0734,0.061,0.0593,0.1042,0.0605,0.0599,0.0696
359.916,27.5,0.0654,0.2053,0.3486,0.4989,0.6536,0.8165,1.0444,0.0639,0.205,0.341,0.5042,0.6693,0.8257,1.1424,0.1522,0.1496,1.5014,0.0887,0.0861,0.7648,0.1586,0.1436,1.4248,0.0861,0.0848,0.6861,0.1439,0.1428,1.3939,0.0851,0.085,0.6741,0.1386,0.1351,1.4175,0.0836,0.0819,0.6356,0.0841,0.0761,0.1294,0.064,0.0602,0.0736,0.0611,0.0595,0.1047,0.0606,0.0598,0.0696
479.911,27.5,0.0654,0.2057,0.3477,0.5012,0.6543,0.8175,1.0377,0.064,0.206,0.3408,0.5056,0.6671,0.8286,1.1353,0.1549,0.1525,1.5468,0.0894,0.087,0.7881,0.1621,0.1462,1.4655,0.0865,0.0853,0.7067,0.1462,0.1459,1.437,0.0859,0.0856,0.695,0.1411,0.1379,1.4593,0.0844,0.0822,0.6556,0.0843,0.0763,0.1303,0.0641,0.0604,0.0738,0.061,0.0594,0.1051,0.0606,0.0599,0.0706
