89.1102258716375,83.300694670502,197.732118327005,72.9840314197398,109.319907501148,221.630860139957,49.7634140137563,103.551993132728,192.549662628847
101.535266863173,132.881312707876,315.014866758904,93.5546934287499,161.618005346848,276.995265846822,86.5900871512642,171.640341223193,276.841631051045
108.590199795993,152.456651032237,307.997584746435,95.7608718071225,199.037811213055,308.663754664032,101.103404373344,191.390951631501,303.957055024033
137.27385115791,194.274887423795,302.331054890927,95.1618946654452,209.986924414662,263.428558837215,86.5310312246144,174.568030722548,328.689429725639
83.3826384353687,80.5659176999208,188.46515299986,68.6357048330309,103.479628534168,209.175547859772,47.2768436597422,99.8420512371699,181.797211343273
91.116957392617,124.743004162872,285.931027683224,86.6524468299333,151.618951110116,247.970186965559,78.3704735865383,159.912099808171,251.474671678397
101.606449765405,146.221647312607,280.397921322586,86.0880024760422,187.345432495664,285.214483656952,93.7409533123117,175.915034588839,274.436570691048
124.338608841795,185.231177195549,279.970140609335,87.8442988436672,191.915447063416,236.63062761426,80.5121968830779,165.077757466085,300.709531687924
82.7331775968149,80.823221712903,187.62179860856,67.4615881900945,103.860814505261,207.727989596967,46.4108157089143,99.844171675909,179.871165111362
88.2841855952987,125.057511824275,278.944236686116,84.562274152207,149.685282584938,241.109345512017,75.6064154976899,157.217062932566,245.978839623545
100.411800338514,144.708635036197,271.976173020848,84.5534678883135,184.58092844451,276.351311694835,92.4589145602696,173.150508096935,266.403662119003
119.700827066481,182.55159943088,272.585486085381,87.2671698576148,187.221762793141,230.803101609603,79.1499970062442,162.358673105717,292.845973483407
75.734008030193,76.4580942239393,183.055104499007,59.7036999248371,97.9664363529571,197.755745669061,39.837535690485,90.3139508168916,158.600864267695
81.0427686694652,118.922163810691,263.724193342445,79.9802922443269,140.930250423098,226.18739179151,65.0875041425989,130.49914657556,203.72310705193
91.0293254776913,137.056395160816,253.323641881703,79.5687186892368,173.700469362967,255.347234719804,80.2573071646383,152.280539742532,224.004183605499
110.207345548099,174.401809311369,256.395633863541,79.9136322307987,177.045692160829,209.60093342801,69.4554477842855,148.178064369069,244.151169535534
74.9721259765297,76.9523653399069,187.382819887874,61.7662204578401,100.98924165009,201.93005291753,40.5254179678826,91.5026554903623,160.915910636945
79.0278124693631,118.525833456147,270.462546787321,80.9810787412608,142.030437930427,228.732983594659,65.728555420863,129.868722994322,206.597705036036
90.2097097533165,138.495020282741,261.421285519988,80.4144487396349,177.027038722351,258.465436122998,80.2364726539276,155.650689979291,224.895322495314
